FMID,MarketName,Website,Facebook,Facebook_clean,Twitter,Youtube,OtherMedia,street,city,city_clean,County,State,zip,Season1Date,Season1Datecopy 1,Season1Datecopy 2,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,Credit_clean,WIC,WIC_clean,WICcash,WICcash_clean,SFMNP,SFMNP_clean,SNAP,SNAP_clean,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1009387,Farmers On Walnut ,http://www.farmersonwalnut.org/,,,,,,2145 Walnut Street,Camp Hill,CAMP HILL,,Pennsylvania,17011,,null,,,,,,,,,-76.9211,40.2412,,Y,1,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1010456,Farmers Park Market,http://www.anaheimfarmersmarkets.com,https://www.facebook.com/FarmersParkMarket,https://www.facebook.com/FarmersParkMarket,twitter.com/downtownanaheim,,instagram.com/downtownanaheim,400 S. Anaheim Blvd,Anaheim,ANAHEIM,Orange,California,92805,05/01/2016 to 10/31/2016,05/01/2016,10/31/2016,Fri: 5:00 PM-9:00 PM;,,,,,,,-117.912324,33.832310,,Y,1,Y,1,N,0,Y,1,Y,1,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/5/2016 7:59:49 PM
1006868,Farmers Produce Market,,,,,,,Wilmer Avenue,Cincinnati,CINCINNATI,Hamilton,Ohio,,,null,,,,,,,,,-84.4216,39.1086,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1010134,Farmers' & Crafts Market of Las Cruces,http://www.fcmlc.org,https://www.facebook.com/LasCrucesMarket,https://www.facebook.com/LasCrucesMarket,,,http://instagram.com/lascrucesmarket,125 N Main st,Las Cruces,LAS CRUCES,Dona Ana,New Mexico,88005,01/01/2014 to 12/31/2014,01/01/2014,12/31/2014,Wed: 8:30 AM-1:00 PM;Sat: 8:30 AM-1:00 PM;,,,,,,,-106.778821,32.310492,Closed-off public street,Y,1,Y,1,N,0,Y,1,Y,1,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,8/5/2014 5:37:40 PM
1007061,Farmers' Friday Market,,,,,,,101 S. Kerbey,Cave Junction,CAVE JUNCTION,Josephine,Oregon,,,null,,,,,,,,,-123.648,42.1671,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1007060,Farmers' Friday Market,,,,,,,Selma Community Center,Selma,SELMA,Josephine,Oregon,97538,,null,,,,,,,,,-123.613,42.2825,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1018427,Farmers' gateway Market,,https://www.facebook.com/Farmers-Gateway-Market-250248165001885/,https://www.facebook.com/Farmers-Gateway-Market-250248165001885/,,,,"Eastern Gateway Community College, 4000 Sunset Boulevard",Steubenville,STEUBENVILLE,Jefferson,Ohio,43952,06/14/2017 to 10/11/2017,06/14/2017,10/11/2017,Wed: 4:30 PM-6:30 PM;,,,,,,,-80.669759,40.377613,,Y,1,N,0,N,0,N,0,N,0,-,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,6/27/2017 1:14:55 PM
1005655,FARMERS' MARKET - LINCOLN,,,,,,,Kickapoo Street and Pekin Street,Lincoln,LINCOLN,Logan,Illinois,62656,05/10/2014 to 10/25/2014,05/10/2014,10/25/2014,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-89.3616069,40.1476110,Local government building grounds,N,0,Y,1,N,0,Y,1,N,0,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/1/2014 1:10:16 PM
1001437,farmers' market @ Kendall Square,http://www.kendallsquare.org,,,,,,500 Kendall Street,Cambridge,CAMBRIDGE,Middlesex,Massachusetts,02142,June to September,6,9,Thu:11:00 AM - 2:00 PM;,,,,,,,-71.081865,42.363158,Other,Y,1,N,0,N,0,N,0,N,0,-,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,5/16/2012 3:02:30 PM
1011676,Farmers' Market at Bishops Corner,http://www.farmersmarketbc.org,facebook.com/farmersmarketbc,https://www.facebook.com/facebook.com/farmersmarketbc,farmersmarket@BishopsCornerWH,,,2475 Albany Avenue,West Hartford,WEST HARTFORD,Hartford,Connecticut,06117,05/16/2015 to 10/31/2015,05/16/2015,10/31/2015,Sun: 9:00 AM-12:00 PM;,,,,,,,-72.745360,41.785784,,Y,1,Y,1,N,0,Y,1,N,0,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,8/26/2015 3:26:12 PM
1001646,Farmers' Market at Forest Park aka The Farmers' Market at the X,http://www.farmersmarketatforestpark.com,,,,,,Forest Park at  Cyr Arena,Springfield,SPRINGFIELD,Hampden,Massachusetts,01108,May to October,5,10,Tue:12:30 PM - 6:00 PM;,,,,,,,-72.55887,42.0797,Other,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/25/2012 1:45:50 PM
1016870,Farmers' Market at Hamakua Harvest,http://www.hamakuaharvest.org,facebook/hamakuaharvest,https://www.facebook.com/facebook/hamakuaharvest,,,,46-2600 Hawaii Belt Highway,Honokaa,HONOKA'A,Hawaii,Hawaii,96727,01/01/2017 to 12/31/2017,01/01/2017,12/31/2017,Sun: 9:00 AM-2:00 PM;,,,,,,,-155.449740,20.070927,,Y,1,N,0,N,0,N,0,Y,1,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,3/7/2017 4:25:49 PM
1012083,Farmers' Market at Harvard University,http://www.dining.harvard.edu/food-literacy-project/farmers-market-harvard,https://www.facebook.com/harvardfarmersmarkets/,https://www.facebook.com/harvardfarmersmarkets/,twitter.com/hudsinfo,,instagram.com/hudsinfo,1 Oxford St,Cambridge,CAMBRIDGE,Middlesex,Massachusetts,02138,06/07/2016 to 11/22/2016,06/07/2016,11/22/2016,Tue: 12:00 PM-6:00 PM;,,,,,,,-71.1167153,42.3764326,,Y,1,Y,1,N,0,Y,1,Y,1,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,6/28/2016 4:40:43 PM
1006812,Farmers' Market at Mill Park,http://www.farmersmarketmillpark.org,,,,,,1 Northern Ave,Augusta,AUGUSTA,Kennebec,Maine,04330,05/06/2014 to 11/25/2014,05/06/2014,11/25/2014,Tue: 2:00 PM-6:00 PM;,,,,,,,-69.773020,44.321758,Local government building grounds,Y,1,Y,1,N,0,Y,1,Y,1,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,3/31/2014 4:42:12 PM
1010823,Farmers' Market at Poplar Grove,http://www.poplargrove.org/farmers-market/,https://www.facebook.com/FarmersMarketPoplarGrove,https://www.facebook.com/FarmersMarketPoplarGrove,@PopGrove,,,10200 US Highway 17,Wilmington,WILMINGTON,Pender,North Carolina,28411,04/01/2015 to 11/17/2015,04/01/2015,11/17/2015,Wed: 8:00 AM-1:00 PM;,11/24/2015 to 11/24/2015,Tue: 8:00 AM-1:00 PM;,,,,,-77.764901,34.319014,,Y,1,N,0,N,0,N,0,N,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,2/16/2015 11:37:48 AM
1006261,Farmers' Market at Riverfront Park,http://www.fitchburgfarmersmarket.com,,,,,,Boulder Drive,Fitchburg,FITCHBURG,Worcester,Massachusetts,01420,July to October,7,10,,,,,,,,-71.7993,42.5823,Local government building grounds,N,0,Y,1,N,0,Y,1,N,0,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/26/2011 5:18:55 PM
1004476,Farmers' Market at The Avenue ( White Marsh),http://www.theavenueatwhitemarsh.com,,,,,,8125 Honeygo Blvd.,Nottingham,NOTTINGHAM,Baltimore,Maryland,21236,July to October,7,10,Fri:10:00 AM - 1:00 PM;,,,,,,,-76.467698,39.370452,,N,0,Y,1,Y,1,N,0,N,0,-,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/31/2012 12:25:32 PM
1004137,Farmers' Market at the Garden,http://www.memphisbotanicgarden.com,https://www.facebook.com/memphisbotanicgarden,https://www.facebook.com/memphisbotanicgarden,https://twitter.com/memphisbotanic,,,750 Cherry Road,Memphis,MEMPHIS,Shelby,Tennessee,38117,04/23/2014 to 10/29/2014,04/23/2014,10/29/2014,Wed: 1:00 PM-5:00 PM;,,,,,,,-89.918062,35.110209,,Y,1,N,0,Y,1,Y,1,N,0,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,7/5/2016 12:24:59 PM
1001585,Farmers' Market at the NCI-Frederick,http://www.ncifrederick.cancer.gov/Programs/General/FarmersMarket/Default.aspx,,,,,,"Building 549, Sultan Street, Frederick National Laboratory for Cancer Research",Frederick,FREDERICK,Frederick,Maryland,21702,06/04/2013 to 10/29/2013,06/04/2013,10/29/2013,Tue: 11:00 AM-1:30 PM;,,,,,,,-77.433186,39.435911,Federal/State government building grounds,Y,1,N,0,N,0,N,0,N,0,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 2:48:01 PM
1000256,Farmers' Market at the Williamsville Mill,,,,,,,56 E. Spring St,Williamsville,WILLIAMSVILLE,Erie,New York,14221,May to October,5,10,Sat:8:00 am - 1:00 pm;,,,,,,,-78.7446,42.9637,Local government building grounds,N,0,N,0,Y,1,Y,1,N,0,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/13/2011 11:30:02 PM
1010802,Farmers' Market at the Y,http://bedfordymca.org/FARMERS-MARKET-AT-THE-Y.htm,https://www.facebook.com/farmersmarketattheY?ref=bookmarks,https://www.facebook.com/farmersmarketattheY?ref=bookmarks,,,,"Bedord Area Family YMCA 1111 Turnpike Road, Bedford, VA",Bedford,BEDFORD,Bedford,Virginia,24523,04/07/2015 to 10/27/2015,04/07/2015,10/27/2015,Tue: 3:00 PM-6:30 PM;,11/17/2015 to ,Tue: 2:30 PM-5:00 PM;,,,,,-79.561497,37.338130,,Y,1,N,0,N,0,N,0,N,0,-,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,2/2/2015 5:00:14 PM
1011395,Farmers' Market in Camdenton,,,,,,,Hwy 54 and 5,Camdenton,CAMDENTON,Camden,Missouri,65020,05/01/2015 to 10/01/2015,05/01/2015,10/01/2015,Sat: 7:00 AM-12:00 PM;,,,,,,,-92.7347344,38.0150709,,Y,1,N,0,N,0,N,0,N,0,-,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,8/4/2015 11:29:31 AM
1008547,Farmers' Market in Fanning,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=667,,,,,,301 McClay Street,Cuba ,CUBA,Crawford,Missouri,65453,,null,,Fri: 8:00 AM-6:00 PM;Sat: 8:00 AM-6:00 PM;,,,,,,,-91.403483,38.062823,Closed-off public street,Y,1,N,0,N,0,N,0,N,0,-,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/26/2013 12:01:08 PM
1005486,Farmers' Market in the Bluffs,http://www.farmersmarketinthebluffs.wordpress.com,,,,,,Hwy PF & Diamond Hill Road,Larue,LARUE,Sauk,Wisconsin,53951,May to October,5,10,Thu:4:00 PM - 7:00 PM;,,,,,,,-89.8671,43.4603,Local government building grounds,N,0,Y,1,N,0,N,0,N,0,-,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/15/2012 3:28:52 PM
1008550,Farmers' Market of Laclede County,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=403,,,,,,100 Hospital Drive,Lebanon,LEBANON,Laclede,Missouri,65536,,null,,,,,,,,,-92.635831,37.681434,Private business parking lot,N,0,N,0,N,0,N,0,N,0,-,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/26/2013 12:07:32 PM
1004129,Farmers' Market of Sault Sainte Marie Michigan,,Sault Ste Marie Farmers' Market,https://www.facebook.com/Sault Ste Marie Farmers' Market,,,,511 Ashmun ,Sault Ste. Marie,SAULT STE. MARIE,Chippewa,Michigan,49783,05/18/2016 to 10/26/2016,05/18/2016,10/26/2016,Wed: 4:00 PM-6:30 PM;,,,,,,,-84.345838,46.500099,,Y,1,Y,1,N,0,Y,1,Y,1,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,7/5/2016 6:52:37 AM
1012178,Farmers' Market On Broadway,,,,,,,,Green Bay,GREEN BAY,Brown,Wisconsin,54304,06/01/2016 to 09/28/2016,06/01/2016,09/28/2016,Wed: 3:00 PM-8:00 PM;,,,,,,,-88.020684,44.518088,,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,7/1/2016 10:50:33 AM
1000141,FarmersMarketPlace & More,http://www.abc-littlefalls.org,https://www.facebook.com/LittleFallsABC,https://www.facebook.com/LittleFallsABC,,,facebook... littlefallsabc,Main Street and 1st Avenue,Little Falls,LITTLE FALLS,Passaic,New Jersey,07424,06/27/2013 to 08/29/2013,06/27/2013,08/29/2013,Thu: 5:00 PM-8:30 PM;,,,,,,,-74.22453,40.88081,Local government building grounds,Y,1,Y,1,N,0,N,0,Y,1,-,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,3/14/2014 10:41:39 AM
1003467,Farmersville FM,,,,,,,175 East Front Street,Farmersville,FARMERSVILLE,Tulare,California,,,null,,,,,,,,,-119.206,36.3046,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1011209,Farmingdale Farmers Market,http://www.eatlocallongisland.com/,https://www.facebook.com/EatLocalLongIsland,https://www.facebook.com/EatLocalLongIsland,,,,361 Main Street,Farmingdale,FARMINGDALE,Nassau,New York,11735,05/31/2015 to 11/22/2015,05/31/2015,11/22/2015,Sun: 10:00 AM-3:00 PM;,,,,,,,-73.4450506,40.7311278,,Y,1,N,0,Y,1,Y,1,Y,1,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,6/6/2015 8:39:38 PM
1005124,Farmington Farmers & Artisans Market,http://www.downtownfarmington.org/Downtown-Events/Whats-Happening/Farmers-Artisans-Market,https://www.facebook.com/FarmingtonMarket,https://www.facebook.com/FarmingtonMarket,,,,33113 Grand River Avenue,Farmington,FARMINGTON,Oakland,Michigan,48336,05/04/2013 to 11/09/2013,05/04/2013,11/09/2013,Sat: 9:00 AM-2:00 PM;,,,,,,,-83.373828,42.463170,Local government building grounds,Y,1,N,0,N,0,N,0,N,0,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 2:05:25 PM
1001405,Farmington Farmers Market,http://Chamber@growingfarmington.com,https://www.facebook.com/farmingtonfarmersmarket,https://www.facebook.com/farmingtonfarmersmarket,,,,VFW on Karsch Blvd(Hwy 32),Farmington,FARMINGTON,St. Francois,Missouri,63640,04/12/2014 to 10/29/2014,04/12/2014,10/29/2014,Sat: 7:00 AM-12:00 PM;,,,,,,,-90.407528,37.781890,Private business parking lot,N,0,N,0,N,0,N,0,N,0,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,8/7/2014 8:52:36 AM
1004131,Farmington Farmers Market,,,,,,,103 South Front St.,Farmington,FARMINGTON,Van Buren,Iowa,52626,06/20/2014 to 09/26/2014,06/20/2014,09/26/2014,Fri: 3:30 PM-6:30 PM;,,,,,,,-91.7440671,40.6399131,Local government building grounds,Y,1,N,0,N,0,N,0,Y,1,-,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/14/2014 2:38:03 PM
1001838,Farmington Farmers Market,,,,,,,Main Street,Farmington,FARMINGTON,Franklin,Maine,04938,,null,,,,,,,,,-70.1529,44.6718,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun  2 2010 11:03AM
1005213,Farmington Farmers Market,http://www.farmingtoncc.org,https://www.facebook.com/pages/Farmington-Community-Center/340203539340285?ref=hl,https://www.facebook.com/pages/Farmington-Community-Center/340203539340285?ref=hl,,,,1723 Farmington Rd,Mocksville,MOCKSVILLE,Davie,North Carolina,27028,04/01/2014 to 09/06/2014,04/01/2014,09/06/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-80.532360,36.008918,Other,N,0,N,0,N,0,N,0,N,0,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,4/22/2014 3:26:45 PM
1006905,Farmington Farmers Market,,,,,,,Main St. & Central St.,Farmington,FARMINGTON,Strafford,New Hampshire,03835,,null,,,,,,,,,-71.031,43.2989,,N,0,N,0,N,0,N,0,N,0,-,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/1/2012 11:19:32 AM
1003672,Farmington Farmers' Market,http://www.dakotacountyfair.org,,,,,,4008 220th Street W,Farmington,FARMINGTON,Dakota,Minnesota,55024,06/09/2016 to 09/29/2016,06/09/2016,09/29/2016,Thu: 2:30 PM-6:30 PM;,,,,,,,-93.145364,44.630684,,Y,1,N,0,N,0,N,0,N,0,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/28/2016 10:16:46 AM
1004806,Farmington Growers' Market,,,,,,,3041 E Main St.,Farmington,FARMINGTON,San Juan,New Mexico,,06/14/2014 to 10/31/2014,06/14/2014,10/31/2014,Tue: 4:00 PM-6:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-108.164198,36.745367,Other,Y,1,Y,1,N,0,Y,1,N,0,-,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/20/2014 2:07:17 PM
1011018,Farmington Valley Farmers Market,,fvfarmersmarket,https://www.facebook.com/fvfarmersmarket,fvfarmersmarket,,,124 Simsbury Rd ,Avon ,AVON,Hartford,Connecticut,06001,05/17/2015 to 11/29/2015,05/17/2015,11/29/2015,Sun: 11:00 AM-2:00 PM;,,,,,,,-72.828563,41.819918,,Y,1,Y,1,N,0,Y,1,Y,1,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,4/9/2015 7:05:03 PM
1002331,Farmingville Farmers Market,http://WWW.FARMINGVILLERESIDENTS.ORG,,,,,,755 HORSEBLOCK RD,FARMINGVILLE,FARMINGVILLE,Suffolk,New York,11738,June to October,6,10,sun:9:00 AM - 1:00 PM;,,,,,,,-73.0323070,40.8315681,Private business parking lot,N,0,N,0,N,0,N,0,N,0,-,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/30/2012 1:17:57 PM
1003793,Farms Produce Auction,http://www.mthope.com,,,,,,SR 241,Millersburg,MILLERSBURG,Holmes,Ohio,44654,,null,,,,,,,,,-81.8764,40.591,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1001779,Farmstand at CHSAS,,,,,,,3857 W 111th St,Chicago,CHICAGO,,Illinois,60655,,null,,,,,,,,,-87.718,41.6881,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1010554,Farmstead Farmers Market,http://www.farmsteadmarket.com,https://www.facebook.com/groups/147947675248616/,https://www.facebook.com/groups/147947675248616/,,,,1976 Laudermilch Rd.,Palmyra,PALMYRA,Dauphin,Pennsylvania,17078,01/01/2014 to 12/31/2014,01/01/2014,12/31/2014,Fri: 8:00 AM-6:00 PM;Sat: 8:00 AM-3:00 PM;,,,,,,,-76.6492939,40.3701972,,Y,1,N,0,N,0,N,0,N,0,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,8/26/2014 12:18:22 PM
1012107,Farmville Community Marketplace,http://farmvilleva.com,Farmville Community Marketplace,https://www.facebook.com/Farmville Community Marketplace,,,,"213 North Street, ",Farmville ,FARMVILLE,Prince Edward,Virginia,23901,04/23/2016 to 10/29/2016,04/23/2016,10/29/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-78.392913,37.304001,,Y,1,N,0,N,0,N,0,Y,1,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,7/20/2016 2:17:31 PM
1001884,Farmville Farmers' Market,,https://www.facebook.com/#!/pages/Farmville-Farmers-Market/205992309453843,https://www.facebook.com/#!/pages/Farmville-Farmers-Market/205992309453843,,,,3730 North Main Street,Farmville,FARMVILLE,Pitt,North Carolina,27828,May to September,5,9,Fri:4:00 PM - 7:00 PM;,,,,,,,-77.5855690,35.5972750,Private business parking lot,N,0,N,0,N,0,N,0,N,0,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/15/2012 2:24:27 PM
1003944,Farrell Farmers Market,http://www.cityoffarrell.com,,,,,,Federal and Wallace Ave.,Farrell,FARRELL,Mercer,Pennsylvania,16121,,null,,,,,,,,,-80.5023,41.2127,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1004715,Farwell's Art & Crafts Farmer's Market,http://www.villageoffarwell.org,,,,,,Corner of South Hall and Illinois,Farwell,FARWELL,Clare,Michigan,48622,06/20/2014 to 09/26/2015,06/20/2014,09/26/2015,Fri: 4:00 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-84.866874,43.833103,,Y,1,Y,1,N,0,Y,1,Y,1,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/19/2015 11:37:59 AM
1006174,Faulkner County Farmers Market,,,,,,,Robbins St.,Conway,CONWAY,Faulkner,Arkansas,72034,,null,,,,,,,,,-92.4441,35.0771,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1000931,Fayette Area Farmers' Market,,,,,,,Downtown square of Fayette MO,Gasalow,GASALOW,Howard,Missouri,65254,,null,,,,,,,,,-92.8976,39.1601,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1001187,Fayette County Farmers Market,,www.facebook.com/fayettecountyfarmersmarket,https://www.facebook.com/www.facebook.com/fayettecountyfarmersmarket,,,,138 E Main St,Oak Hill,OAK HILL,Fayette,West Virginia,25901,06/25/2013 to 10/22/2013,06/25/2013,10/22/2013,Tue: 3:00 PM-6:00 PM;,,,,,,,-81.143239,37.975361,Private business parking lot,Y,1,Y,1,Y,1,Y,1,Y,1,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/25/2013 8:35:20 AM
1001188,Fayette County Farmers Market,,www.facebook.com/fayettecountyfarmersmarket,https://www.facebook.com/www.facebook.com/fayettecountyfarmersmarket,,,,312 N Court St,Fayetteville,FAYETTEVILLE,Fayette,West Virginia,25840,05/11/2013 to 11/30/2013,05/11/2013,11/30/2013,Sat: 7:30 AM-11:30 AM;,,,,,,,-81.104507,38.056100,Private business parking lot,Y,1,Y,1,Y,1,Y,1,Y,1,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/25/2013 8:21:14 AM
1002776,Fayette County Farmers Market,http://www.fayettecountyfarmersmarket.wordpress.com/,https://www.facebook.com/pages/Fayette-County-Farmers-Market/147233185290090,https://www.facebook.com/pages/Fayette-County-Farmers-Market/147233185290090,https://twitter.com/faycofarmersmkt,,,101 E East Street (SATURDAY) 1650 Columbus Ave. (WEDNESDAY),Washington Court House,WASHINGTON COURT HOUSE,Fayette,Ohio,43160,05/14/2016 to 10/26/2016,05/14/2016,10/26/2016,Wed: 4:00 PM-7:00 PM;Sat: 8:30 AM-12:00 PM;,,,,,,,-83.438638,39.535220,,Y,1,N,0,N,0,Y,1,Y,1,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,4/27/2016 10:56:43 PM
1003495,Fayette County Farmers Market,,,,,,,650 McConnell Loop,Fayette,FAYETTE,Fayette,Alabama,35555,,null,,,,,,,,,-87.8079,33.7322,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
